customer_id,signup_date,acquisition_channel
CUST059307,25-12-2024,Organic
CUST059308,18-02-2025,Social
CUST059311,01-03-2025,Organic
CUST059313,20-12-2024,Referral
CUST059314,05-04-2025,Social
CUST059315,23-12-2024,Social
CUST059316,13-06-2025,Referral
CUST059317,04-03-2025,Social
CUST059319,16-04-2025,Paid
CUST059320,02-04-2025,Referral
CUST059322,12-02-2025,Organic
CUST059323,10-03-2025,Organic
CUST059324,15-03-2025,Referral
CUST059325,12-05-2025,Organic
CUST059328,23-01-2025,Organic
CUST059329,25-12-2024,Paid
CUST059331,22-04-2025,Paid
CUST059333,06-07-2025,Paid
CUST059334,20-08-2025,Paid
CUST059336,04-03-2025,Referral
CUST059337,23-02-2025,Social
CUST059339,21-08-2025,Organic
CUST059340,12-03-2025,Organic
CUST059343,28-11-2024,Organic
CUST059345,18-06-2025,Paid
CUST059349,11-04-2025,Referral
CUST059350,14-11-2024,Referral
CUST059351,30-01-2025,Organic
CUST059352,10-12-2024,Organic
CUST059356,15-01-2025,Paid
CUST059358,26-06-2025,Paid
CUST059359,20-11-2024,Organic
CUST059361,15-06-2025,Paid
CUST059362,10-06-2025,Paid
CUST059371,05-01-2025,Organic
CUST059375,25-01-2025,Social
CUST059377,27-12-2024,Organic
CUST059378,04-02-2025,Organic
CUST059383,20-04-2025,Paid
CUST059387,30-11-2024,Paid
CUST059388,31-03-2025,Referral
CUST059389,29-01-2025,Organic
CUST059391,02-04-2025,Social
CUST059392,16-01-2025,Organic
CUST059393,19-05-2025,Organic
CUST059394,24-04-2025,Organic
CUST059401,27-02-2025,Organic
CUST059403,13-03-2025,Organic
CUST059405,07-07-2025,Referral
CUST059406,05-05-2025,Organic
CUST059411,11-04-2025,Organic
CUST059412,10-12-2024,Organic
CUST059413,23-02-2025,Referral
CUST059415,14-02-2025,Organic
CUST059417,27-06-2025,Paid
CUST059418,10-04-2025,Organic
CUST059419,08-04-2025,Organic
CUST059420,12-12-2024,Organic
CUST059421,23-01-2025,Organic
CUST059422,12-04-2025,Paid
CUST059423,05-08-2025,Paid
CUST059424,08-05-2025,Paid
CUST059425,17-12-2024,Referral
CUST059427,27-06-2025,Paid
CUST059428,03-01-2025,Paid
CUST059431,16-02-2025,Organic
CUST059432,13-08-2025,Referral
CUST059433,01-12-2024,Organic
CUST059434,20-03-2025,Organic
CUST059435,03-02-2025,Organic
CUST059438,23-03-2025,Social
CUST059442,30-03-2025,Social
CUST059444,10-02-2025,Organic
CUST059445,12-02-2025,Paid
CUST059446,19-12-2024,Social
CUST059447,06-02-2025,Paid
CUST059448,17-02-2025,Organic
CUST059452,15-12-2024,Referral
CUST059454,26-02-2025,Organic
CUST059455,25-02-2025,Referral
CUST059456,29-11-2024,Organic
CUST059458,20-03-2025,Organic
CUST059459,03-01-2025,Organic
CUST059461,16-02-2025,Organic
CUST059462,28-01-2025,Organic
CUST059464,28-12-2024,Paid
CUST059466,08-04-2025,Organic
CUST059469,29-04-2025,Organic
CUST059470,23-12-2024,Organic
CUST059471,05-03-2025,Organic
CUST059473,15-08-2025,Paid
CUST059474,28-12-2024,Organic
CUST059477,18-02-2025,Organic
CUST059478,27-05-2025,Organic
CUST059480,18-01-2025,Organic
CUST059483,01-04-2025,Organic
CUST059484,22-04-2025,Paid
CUST059485,15-01-2025,Paid
CUST059487,16-04-2025,Organic
CUST059488,14-12-2024,Organic
CUST059492,11-02-2025,Organic
CUST059493,18-02-2025,Paid
CUST059495,01-06-2025,Referral
CUST059496,22-01-2025,Organic
CUST059497,21-12-2024,Referral
CUST059499,02-04-2025,Paid
CUST059500,29-04-2025,Organic
CUST059501,05-01-2025,Organic
CUST059502,17-07-2025,Referral
CUST059503,26-04-2025,Social
CUST059505,03-07-2025,Referral
CUST059506,26-01-2025,Organic
CUST059508,22-05-2025,Referral
CUST059509,17-01-2025,Organic
CUST059511,10-02-2025,Organic
CUST059512,24-01-2025,Organic
CUST059514,28-01-2025,Organic
CUST059517,07-01-2025,Paid
CUST059519,03-03-2025,Paid
CUST059526,06-03-2025,Paid
CUST059529,16-05-2025,Paid
CUST059533,27-03-2025,Organic
CUST059536,07-01-2025,Organic
CUST059540,21-07-2025,Social
CUST059541,04-03-2025,Social
CUST059543,13-05-2025,Organic
CUST059546,30-11-2024,Organic
CUST059547,24-07-2025,Paid
CUST059548,03-01-2025,Social
CUST059549,04-12-2024,Paid
CUST059550,03-02-2025,Organic
CUST059552,11-03-2025,Organic
CUST059555,21-07-2025,Social
CUST059556,09-01-2025,Social
CUST059557,17-02-2025,Organic
CUST059558,27-01-2025,Organic
CUST059559,25-02-2025,Social
CUST059560,18-02-2025,Paid
CUST059561,07-03-2025,Social
CUST059562,14-04-2025,Organic
CUST059563,16-03-2025,Paid
CUST059564,14-03-2025,Referral
CUST059565,14-01-2025,Organic
CUST059567,21-12-2024,Referral
CUST059568,29-03-2025,Organic
CUST059569,02-05-2025,Organic
CUST059570,27-02-2025,Organic
CUST059571,15-02-2025,Organic
CUST059572,11-05-2025,Organic
CUST059574,06-01-2025,Social
CUST059575,11-02-2025,Social
CUST059577,09-08-2025,Social
CUST059578,21-04-2025,Paid
CUST059579,14-03-2025,Paid
CUST059580,19-03-2025,Organic
CUST059581,23-01-2025,Referral
CUST059582,21-01-2025,Organic
CUST059584,05-02-2025,Organic
CUST059586,27-12-2024,Paid
CUST059588,09-02-2025,Organic
CUST059590,06-02-2025,Paid
CUST059591,05-02-2025,Organic
CUST059593,31-07-2025,Social
CUST059600,30-01-2025,Paid
CUST059603,30-04-2025,Organic
CUST059604,13-02-2025,Organic
CUST059605,08-01-2025,Organic
CUST059608,20-03-2025,Referral
CUST059609,13-12-2024,Referral
CUST059615,07-07-2025,Paid
CUST059617,15-05-2025,Referral
CUST059624,06-04-2025,Social
CUST059625,22-06-2025,Paid
CUST059628,16-03-2025,Referral
CUST059629,31-03-2025,Organic
CUST059631,11-01-2025,Organic
CUST059633,22-12-2024,Referral
CUST059635,07-03-2025,Referral
CUST059637,11-02-2025,Organic
CUST059640,25-01-2025,Organic
CUST059641,30-07-2025,Referral
CUST059642,11-03-2025,Organic
CUST059649,10-04-2025,Organic
CUST059650,17-01-2025,Organic
CUST059651,30-05-2025,Referral
CUST059653,12-05-2025,Paid
CUST059654,15-06-2025,Social
CUST059658,26-03-2025,Paid
CUST059659,28-11-2024,Social
CUST059662,29-11-2024,Referral
CUST059664,21-11-2024,Organic
CUST059666,23-02-2025,Organic
CUST059670,01-04-2025,Paid
CUST059671,15-01-2025,Organic
CUST059673,04-07-2025,Social
CUST059676,26-11-2024,Organic
CUST059678,24-01-2025,Organic
CUST059679,24-04-2025,Organic
CUST059680,10-09-2025,Social
CUST059682,09-11-2024,Organic
CUST059683,16-06-2025,Referral
CUST059686,11-11-2024,Organic
CUST059690,17-06-2025,Paid
CUST059691,21-11-2024,Referral
CUST059692,12-06-2025,Organic
CUST059693,23-03-2025,Organic
CUST059694,12-02-2025,Organic
CUST059695,10-08-2025,Organic
CUST059696,26-06-2025,Paid
CUST059697,02-01-2025,Paid
CUST059699,30-12-2024,Organic
CUST059700,27-08-2025,Organic
CUST059701,28-07-2025,Paid
CUST059702,30-01-2025,Organic
CUST059704,20-03-2025,Paid
CUST059705,18-01-2025,Paid
CUST059706,14-08-2025,Organic
CUST059707,02-01-2025,Organic
CUST059711,06-04-2025,Social
CUST059712,11-01-2025,Social
CUST059713,18-08-2025,Paid
CUST059717,04-03-2025,Organic
CUST059718,26-03-2025,Organic
CUST059719,16-01-2025,Organic
CUST059721,04-05-2025,Referral
CUST059724,12-11-2024,Paid
CUST059727,25-11-2024,Referral
CUST059730,27-12-2024,Paid
CUST059732,16-11-2024,Organic
CUST059733,22-12-2024,Organic
CUST059735,21-01-2025,Organic
CUST059736,26-08-2025,Paid
CUST059738,08-03-2025,Organic
CUST059739,08-03-2025,Social
CUST059740,10-03-2025,Organic
CUST059742,19-01-2025,Organic
CUST059743,13-02-2025,Referral
CUST059746,22-11-2024,Organic
CUST059747,18-03-2025,Organic
CUST059749,30-04-2025,Social
CUST059753,21-02-2025,Organic
CUST059756,05-12-2024,Organic
CUST059763,29-03-2025,Organic
CUST059768,23-08-2025,Organic
CUST059769,26-07-2025,Organic
CUST059772,02-03-2025,Organic
CUST059773,17-04-2025,Paid
CUST059774,04-04-2025,Organic
CUST059775,09-04-2025,Referral
CUST059776,23-04-2025,Paid
CUST059778,21-08-2025,Paid
CUST059779,19-12-2024,Organic
CUST059781,31-01-2025,Organic
CUST059783,04-01-2025,Organic
CUST059788,26-02-2025,Organic
CUST059789,16-05-2025,Referral
CUST059791,16-03-2025,Organic
CUST059792,28-04-2025,Organic
CUST059796,29-06-2025,Organic
CUST059797,06-01-2025,Organic
CUST059800,25-01-2025,Organic
CUST059801,19-05-2025,Organic
CUST059804,05-01-2025,Organic
CUST059805,29-12-2024,Social
CUST059813,10-01-2025,Organic
CUST059816,14-03-2025,Organic
CUST059817,15-12-2024,Organic
CUST059818,30-11-2024,Organic
CUST059819,14-03-2025,Referral
CUST059820,09-03-2025,Referral
CUST059822,26-04-2025,Social
CUST059825,14-03-2025,Referral
CUST059832,27-03-2025,Referral
CUST059834,18-11-2024,Paid
CUST059836,17-08-2025,Organic
CUST059837,25-02-2025,Organic
CUST059838,18-01-2025,Organic
CUST059841,16-04-2025,Referral
CUST059842,15-12-2024,Organic
CUST059843,18-02-2025,Organic
CUST059845,07-12-2024,Paid
CUST059850,06-01-2025,Referral
CUST059851,24-07-2025,Paid
CUST059852,08-02-2025,Organic
CUST059854,02-02-2025,Organic
CUST059855,13-04-2025,Organic
CUST059859,09-03-2025,Paid
CUST059860,02-12-2024,Paid
CUST059861,01-06-2025,Paid
CUST059864,29-04-2025,Organic
CUST059866,26-11-2024,Paid
CUST059868,10-02-2025,Paid
CUST059869,04-01-2025,Social
CUST059870,22-06-2025,Social
CUST059871,04-07-2025,Paid
CUST059873,25-01-2025,Organic
CUST059876,17-12-2024,Organic
CUST059877,13-04-2025,Organic
CUST059879,08-07-2025,Paid
CUST059880,23-12-2024,Social
CUST059884,26-01-2025,Paid
CUST059885,25-05-2025,Organic
CUST059886,04-03-2025,Organic
CUST059888,30-01-2025,Organic
CUST059889,27-02-2025,Paid
CUST059894,09-08-2025,Paid
CUST059895,10-12-2024,Organic
CUST059901,13-01-2025,Referral
CUST059905,06-03-2025,Organic
CUST059906,05-04-2025,Organic
CUST059909,10-01-2025,Paid
CUST059911,05-03-2025,Organic
CUST059912,28-01-2025,Organic
CUST059915,06-06-2025,Paid
CUST059917,02-05-2025,Organic
CUST059918,12-01-2025,Organic
CUST059919,04-02-2025,Paid
CUST059921,07-02-2025,Organic
CUST059923,18-11-2024,Organic
CUST059924,03-02-2025,Social
CUST059928,30-12-2024,Referral
CUST059938,08-05-2025,Organic
CUST059940,03-12-2024,Organic
CUST059941,20-04-2025,Organic
CUST059942,03-02-2025,Paid
CUST059943,09-04-2025,Organic
CUST059944,08-01-2025,Paid
CUST059949,15-12-2024,Organic
CUST059950,09-12-2024,Referral
CUST059951,23-02-2025,Paid
CUST059954,11-01-2025,Organic
CUST059955,14-11-2024,Organic
CUST059957,20-03-2025,Social
CUST059958,23-02-2025,Paid
CUST059959,20-07-2025,Paid
CUST059960,20-01-2025,Organic
CUST059962,11-03-2025,Social
CUST059964,03-01-2025,Organic
CUST059965,20-01-2025,Organic
CUST059969,19-05-2025,Organic
CUST059971,08-09-2025,Paid
CUST059972,07-02-2025,Referral
CUST059973,12-03-2025,Organic
CUST059975,16-03-2025,Organic
CUST059978,15-02-2025,Organic
CUST059979,05-01-2025,Referral
CUST059981,09-01-2025,Referral
CUST059982,08-12-2024,Paid
CUST059988,09-09-2025,Social
CUST059991,06-02-2025,Paid
CUST059992,29-03-2025,Organic
CUST059993,29-11-2024,Organic
CUST059995,17-02-2025,Social
CUST059996,18-04-2025,Organic
CUST059997,28-02-2025,Organic
CUST060000,17-04-2025,Social
CUST060001,01-02-2025,Referral
CUST060005,05-01-2025,Organic
CUST060006,27-03-2025,Organic
CUST060007,25-11-2024,Paid
CUST060009,19-02-2025,Organic
CUST060010,08-02-2025,Organic
CUST060011,21-02-2025,Social
CUST060012,18-03-2025,Organic
CUST060014,15-12-2024,Organic
CUST060016,13-12-2024,Organic
CUST060017,10-01-2025,Organic
CUST060018,13-03-2025,Organic
CUST060020,02-01-2025,Organic
CUST060021,15-11-2024,Referral
CUST060022,11-04-2025,Organic
CUST060023,01-12-2024,Paid
CUST060026,26-01-2025,Organic
CUST060027,01-02-2025,Referral
CUST060029,29-01-2025,Organic
CUST060031,31-03-2025,Social
CUST060032,20-02-2025,Paid
CUST060034,08-01-2025,Organic
CUST060038,19-12-2024,Organic
CUST060039,26-12-2024,Paid
CUST060040,05-05-2025,Referral
CUST060041,09-02-2025,Paid
CUST060044,18-03-2025,Organic
CUST060045,15-11-2024,Organic
CUST060046,29-12-2024,Paid
CUST060047,15-01-2025,Organic
CUST060051,14-07-2025,Referral
CUST060052,13-05-2025,Organic
CUST060054,09-02-2025,Organic
CUST060055,15-02-2025,Paid
CUST060056,27-12-2024,Organic
CUST060057,07-12-2024,Referral
CUST060059,01-05-2025,Referral
CUST060062,22-07-2025,Organic
CUST060063,26-08-2025,Paid
CUST060064,03-04-2025,Organic
CUST060065,20-04-2025,Paid
CUST060066,16-03-2025,Organic
CUST060068,25-12-2024,Organic
CUST060071,20-02-2025,Organic
CUST060073,28-02-2025,Paid
CUST060075,07-04-2025,Organic
CUST060077,05-01-2025,Organic
CUST060078,01-05-2025,Organic
CUST060080,20-06-2025,Paid
CUST060087,05-03-2025,Referral
CUST060089,27-04-2025,Referral
CUST060090,05-03-2025,Paid
CUST060091,09-01-2025,Referral
CUST060092,27-12-2024,Organic
CUST060093,22-12-2024,Organic
CUST060094,17-05-2025,Organic
CUST060097,30-12-2024,Organic
CUST060098,15-12-2024,Organic
CUST060100,30-11-2024,Social
CUST060101,21-12-2024,Social
CUST060104,22-02-2025,Organic
CUST060108,05-03-2025,Organic
CUST060109,07-01-2025,Referral
CUST060110,21-01-2025,Organic
CUST060113,02-04-2025,Paid
CUST060114,16-05-2025,Paid
CUST060115,16-03-2025,Organic
CUST060116,22-11-2024,Organic
CUST060117,13-01-2025,Organic
CUST060119,05-04-2025,Paid
CUST060121,16-01-2025,Organic
CUST060123,17-12-2024,Organic
CUST060124,02-01-2025,Organic
CUST060131,05-02-2025,Paid
CUST060133,27-01-2025,Social
CUST060134,16-03-2025,Social
CUST060137,28-01-2025,Organic
CUST060139,13-03-2025,Referral
CUST060140,15-02-2025,Organic
CUST060141,13-03-2025,Referral
CUST060142,19-01-2025,Paid
CUST060143,24-02-2025,Paid
CUST060144,27-01-2025,Paid
CUST060145,13-02-2025,Social
CUST060148,15-05-2025,Organic
CUST060149,27-02-2025,Organic
CUST060150,14-03-2025,Organic
CUST060151,10-12-2024,Referral
CUST060153,15-07-2025,Social
CUST060154,14-02-2025,Social
CUST060156,01-02-2025,Organic
CUST060157,22-04-2025,Paid
CUST060158,11-01-2025,Paid
CUST060159,05-02-2025,Organic
CUST060160,28-12-2024,Organic
CUST060162,02-05-2025,Organic
CUST060163,21-12-2024,Organic
CUST060164,19-02-2025,Organic
CUST060166,17-12-2024,Paid
CUST060167,24-06-2025,Social
CUST060168,19-11-2024,Paid
CUST060172,27-03-2025,Organic
CUST060176,03-06-2025,Social
CUST060177,15-01-2025,Organic
CUST060178,13-02-2025,Organic
CUST060179,08-02-2025,Paid
CUST060182,27-01-2025,Organic
CUST060186,07-11-2024,Paid
CUST060188,26-01-2025,Social
CUST060189,12-01-2025,Organic
CUST060190,11-04-2025,Paid
CUST060193,21-01-2025,Organic
CUST060194,02-02-2025,Paid
CUST060195,16-01-2025,Organic
CUST060197,12-12-2024,Paid
CUST060198,04-01-2025,Organic
CUST060199,25-04-2025,Social
CUST060201,15-12-2024,Organic
CUST060207,18-01-2025,Paid
CUST060208,09-05-2025,Organic
CUST060209,05-03-2025,Organic
CUST060212,21-02-2025,Organic
CUST060213,11-09-2025,Social
CUST060214,02-06-2025,Organic
CUST060215,10-03-2025,Organic
CUST060216,07-01-2025,Referral
CUST060217,24-02-2025,Social
CUST060218,20-11-2024,Paid
CUST060222,08-01-2025,Paid
CUST060225,20-04-2025,Referral
CUST060226,01-06-2025,Organic
CUST060228,12-07-2025,Paid
CUST060231,18-02-2025,Organic
CUST060233,24-02-2025,Organic
CUST060234,01-05-2025,Organic
CUST060238,22-12-2024,Referral
CUST060239,18-02-2025,Organic
CUST060242,22-04-2025,Paid
CUST060243,26-06-2025,Referral
CUST060244,18-01-2025,Organic
CUST060245,17-01-2025,Organic
CUST060246,16-12-2024,Paid
CUST060248,07-01-2025,Organic
CUST060249,26-05-2025,Organic
CUST060252,28-01-2025,Referral
CUST060254,04-02-2025,Social
CUST060255,18-04-2025,Organic
CUST060256,15-07-2025,Paid
CUST060257,21-02-2025,Referral
CUST060260,15-04-2025,Organic
CUST060262,05-04-2025,Organic
CUST060263,21-02-2025,Organic
CUST060268,05-01-2025,Organic
CUST060269,09-03-2025,Organic
CUST060271,03-01-2025,Organic
CUST060272,08-04-2025,Organic
CUST060273,05-07-2025,Organic
CUST060277,20-07-2025,Organic
CUST060278,18-01-2025,Organic
CUST060279,25-12-2024,Paid
CUST060280,19-03-2025,Organic
CUST060282,20-02-2025,Organic
CUST060284,11-01-2025,Paid
CUST060285,03-07-2025,Social
CUST060287,06-06-2025,Organic
CUST060288,19-04-2025,Paid
CUST060289,31-12-2024,Organic
CUST060291,19-02-2025,Paid
CUST060292,17-02-2025,Paid
CUST060294,16-12-2024,Organic
CUST060296,19-01-2025,Organic
CUST060297,10-02-2025,Organic
CUST060298,21-12-2024,Social
CUST060299,30-04-2025,Paid
CUST060304,23-02-2025,Paid
CUST060309,04-07-2025,Paid
CUST060312,12-02-2025,Organic
CUST060313,18-02-2025,Paid
CUST060325,26-12-2024,Organic
CUST060326,05-03-2025,Paid
CUST060329,06-05-2025,Organic
CUST060332,01-06-2025,Paid
CUST060334,24-08-2025,Organic
CUST060337,09-02-2025,Organic
CUST060339,26-02-2025,Referral
CUST060341,03-06-2025,Social
CUST060345,25-02-2025,Organic
CUST060347,10-01-2025,Organic
CUST060349,31-07-2025,Organic
CUST060352,10-02-2025,Organic
CUST060353,10-12-2024,Organic
CUST060356,25-02-2025,Paid
CUST060360,27-11-2024,Paid
CUST060363,06-02-2025,Organic
CUST060366,12-03-2025,Organic
CUST060367,20-11-2024,Referral
CUST060368,27-03-2025,Organic
CUST060370,04-01-2025,Social
CUST060371,22-01-2025,Organic
CUST060372,06-02-2025,Referral
CUST060373,05-01-2025,Organic
CUST060375,13-02-2025,Paid
CUST060378,09-12-2024,Organic
CUST060379,03-02-2025,Organic
CUST060381,06-01-2025,Referral
CUST060382,18-01-2025,Paid
CUST060384,11-07-2025,Paid
CUST060387,10-03-2025,Organic
CUST060388,05-02-2025,Organic
CUST060389,13-02-2025,Referral
CUST060390,04-01-2025,Social
CUST060393,27-12-2024,Organic
CUST060394,08-12-2024,Organic
CUST060395,21-11-2024,Organic
CUST060397,26-05-2025,Paid
CUST060398,28-01-2025,Organic
CUST060399,20-01-2025,Organic
CUST060400,18-02-2025,Paid
CUST060401,24-08-2025,Social
CUST060402,09-06-2025,Paid
CUST060403,24-11-2024,Organic
CUST060404,16-01-2025,Organic
CUST060405,18-08-2025,Paid
CUST060406,24-11-2024,Organic
CUST060411,19-12-2024,Organic
CUST060414,22-01-2025,Organic
CUST060415,18-01-2025,Organic
CUST060420,22-07-2025,Paid
CUST060421,26-12-2024,Organic
CUST060423,10-11-2024,Paid
CUST060424,30-11-2024,Organic
CUST060425,30-01-2025,Organic
CUST060427,27-11-2024,Organic
CUST060429,31-05-2025,Organic
CUST060430,22-05-2025,Organic
CUST060431,24-01-2025,Organic
CUST060432,17-04-2025,Organic
CUST060436,25-03-2025,Paid
CUST060437,30-01-2025,Organic
CUST060444,31-01-2025,Paid
CUST060446,26-12-2024,Organic
CUST060448,10-01-2025,Organic
CUST060451,10-02-2025,Organic
CUST060452,11-03-2025,Organic
CUST060453,01-02-2025,Referral
CUST060457,01-02-2025,Organic
CUST060459,19-04-2025,Organic
CUST060460,04-01-2025,Organic
CUST060463,06-03-2025,Organic
CUST060464,08-06-2025,Paid
CUST060467,13-12-2024,Organic
CUST060468,07-02-2025,Organic
CUST060471,07-02-2025,Organic
CUST060473,19-04-2025,Organic
CUST060475,17-05-2025,Organic
CUST060477,08-03-2025,Paid
CUST060479,20-05-2025,Referral
CUST060480,21-07-2025,Organic
CUST060482,13-05-2025,Paid
CUST060484,16-04-2025,Paid
CUST060487,17-01-2025,Social
CUST060488,16-02-2025,Referral
CUST060492,23-05-2025,Organic
CUST060496,09-03-2025,Organic
CUST060497,02-04-2025,Organic
CUST060498,07-01-2025,Social
CUST060499,24-04-2025,Referral
CUST060501,01-05-2025,Organic
CUST060502,18-06-2025,Paid
CUST060504,30-11-2024,Organic
CUST060505,17-04-2025,Referral
CUST060506,21-12-2024,Organic
CUST060508,11-02-2025,Paid
CUST060509,26-06-2025,Organic
CUST060511,09-03-2025,Paid
CUST060512,20-02-2025,Organic
CUST060513,02-03-2025,Organic
CUST060514,10-12-2024,Paid
CUST060515,29-11-2024,Organic
CUST060516,10-02-2025,Organic
CUST060517,17-03-2025,Paid
CUST060519,23-01-2025,Social
CUST060521,05-12-2024,Organic
CUST060523,30-06-2025,Paid
CUST060524,07-12-2024,Social
CUST060525,01-02-2025,Organic
CUST060527,13-02-2025,Social
CUST060529,28-02-2025,Paid
CUST060530,21-01-2025,Social
CUST060533,19-12-2024,Social
CUST060534,16-02-2025,Organic
CUST060535,09-02-2025,Organic
CUST060536,14-06-2025,Referral
CUST060537,25-04-2025,Paid
CUST060538,08-12-2024,Referral
CUST060540,03-02-2025,Organic
CUST060541,05-09-2025,Referral
CUST060546,15-03-2025,Organic
CUST060547,01-01-2025,Paid
CUST060551,14-12-2024,Organic
CUST060552,08-03-2025,Organic
CUST060554,19-05-2025,Social
CUST060555,21-03-2025,Organic
CUST060565,19-12-2024,Organic
CUST060566,11-03-2025,Organic
CUST060567,14-02-2025,Referral
CUST060571,02-12-2024,Social
CUST060572,22-01-2025,Referral
CUST060574,08-04-2025,Organic
CUST060577,10-04-2025,Organic
CUST060580,06-02-2025,Organic
CUST060581,04-05-2025,Referral
CUST060584,20-02-2025,Organic
CUST060586,25-02-2025,Organic
CUST060587,29-04-2025,Organic
CUST060590,17-02-2025,Organic
CUST060591,27-01-2025,Referral
CUST060592,26-01-2025,Social
CUST060594,30-12-2024,Organic
CUST060595,24-03-2025,Referral
CUST060598,23-02-2025,Referral
CUST060599,14-12-2024,Organic
CUST060602,22-11-2024,Paid
CUST060603,20-02-2025,Organic
CUST060604,05-04-2025,Social
CUST060605,09-04-2025,Referral
CUST060607,28-01-2025,Organic
CUST060608,10-02-2025,Paid
CUST060609,25-01-2025,Social
CUST060610,21-02-2025,Organic
CUST060611,28-03-2025,Organic
CUST060615,24-01-2025,Organic
CUST060616,30-08-2025,Social
CUST060617,26-04-2025,Organic
CUST060622,14-11-2024,Paid
CUST060623,31-01-2025,Organic
CUST060626,16-06-2025,Social
CUST060627,01-02-2025,Organic
CUST060633,29-12-2024,Referral
CUST060636,03-01-2025,Social
CUST060637,31-01-2025,Paid
CUST060640,24-04-2025,Organic
CUST060641,01-02-2025,Referral
CUST060643,13-12-2024,Organic
CUST060650,12-05-2025,Organic
CUST060651,16-12-2024,Organic
CUST060652,20-12-2024,Organic
CUST060654,30-01-2025,Organic
CUST060658,07-04-2025,Referral
CUST060659,06-05-2025,Paid
CUST060663,14-01-2025,Referral
CUST060664,22-12-2024,Organic
